text,embedding_path,label
"20 foreign exchange act, no. 12 of 2017 (c) limited so as to expire on a specified date, unless renewed; and (d) varied or revoked. burden of proof 17. in any inquiry under section 13, the burden of of permission. proving that any authorized dealer, restricted dealer or any other person, class or classes of persons not being an authorized dealer or restricted dealer had obtained the permission of the central bank for doing the act or making the omission which constitutes the violation of the provisions of the act or any regulation, order, guideline or direction issued or made thereunder shall be on such dealer, person or class or classes of persons. presumption 18. in any inquiry under section 13 in relation to foreign relating to currency, it shall be presumed, until the contrary is proved, foreign that the currency in respect of which the dealing in foreign currency. exchange in violation of the provisions of the act or any regulation, order, guideline or direction issued or made thereunder is alleged to have been committed is genuine. admissibility of 19. in an inquiry under section 13 or any proceeding certain under section 10, any of the following documents may be documents. produced before the board of inquiry or court and given in evidence against any authorised dealer, restricted dealer or any other person, class or classes of persons not being an authorized dealer or restricted dealer and shall be prima facie evidence of the matters, transactions and accounts therein contained – (a) a certified copy of a banker’s book or an extract thereof obtained from the manager or principal accountant of the bank; (b) a certified copy of any book or other record required by law to be maintained by a company or a certified copy of any extract thereof, obtained from a director or secretary of the company; and foreign exchange act, no. 12 of 2017 21 (c) a certified copy of any document or of an extract thereof in the proper custody of an officer of a foreign government, and obtained from such officer. 20. no person shall be liable in any suit or other legal indemnity for proceedings for any act done, or purporting to be done, in acts done in good faith. good faith in pursuance of the powers conferred by or under this act, or for the purpose of carrying out the provisions of this act. 21. (1) except in the performance of his duties under duty of officers this act, every officer or servant of the department of foreign and servants to maintain exchange of the central bank shall preserve, and aid in secrecy. preserving, secrecy with regard to all matters that may come to his knowledge in the performance of his duties under this act, and any such officer or servant who communicates any such matter to any person other than – (a) the person, class or classes of persons to whom that matter relates or an authorized representative of such person, class or classes of persons; (b) the monetary board; (c) the governor of the central bank or an officer of the department of foreign exchange of the central bank authorized by the governor to obtain information regarding that matter; (d) the secretary of the ministry of the minister assigned the subject of central bank; (e) a public officer authorized by the minister to obtain information regarding that matter; or (f) a person to whom it is necessary to communicate that matter for the purpose of securing compliance with, or detecting evasion of, any provision of this act, or any other written law, 22 foreign exchange act, no. 12 of 2017 or suffers or permits any unauthorized person to have access to any book, papers or records of the aforesaid department or in the possession or custody, or under the control, of the head of that department, commits an offence. (2) no officer or servant of the department of foreign exchange shall, in any legal proceedings to which the monetary board is not a party be compellable except by order of the court to produce any book or document or to divulge or communicate any matter coming under his notice in the performance of his duties under this act. preservation of 22. (1) where the monetary board advises the minister financial that in the opinion of the board, remittances of foreign stability. exchange into or out of sri lanka constitute a potential threat to the financial stability of sri lanka, the minister may, with the approval of the cabinet of ministers and notwithstanding the provisions of sections 5, 6, 7 and 8 of this act, by order published in the gazette, take such steps as may be necessary to restrict or regulate remittances of foreign exchange into or out of sri lanka, for such period not exceeding six months from the date of such order. (2) an order under subsection (1) shall be communicated forthwith to parliament and unless parliament determines otherwise, shall be valid for the period specified in such order. (3) the minister may with the approval of parliament, by order published in the gazette, extend from time to time, the period of validity of an order made under subsection (1) however that the period of such extensions shall not in the aggregate exceed twelve months. expenses in suit 23. (1) any expenses incurred by the central bank in or prosecution any suit or prosecution brought by or against it before any to be paid out of court, shall be paid out of the consolidated fund and any the consolidated costs paid to or recovered by the central bank in any such fund. suit or prosecution shall be credited to the consolidated fund.",../data/subdomains/foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Indemnity and Secrecy.embedding.npy,foreign_exchange_law
"12 foreign exchange act, no. 12 of 2017 (8) (a) court may, after considering an application made under subsections (6) and (7) make an order prayed for under paragraph (d) of subsection (7) and such dealer or person shall comply with the order forthwith. (b) any dealer or person who fails to comply with an order of the court under paragraph (a) commits an offence and shall, on conviction be liable to a fine not exceeding rupees five hundred thousand. (c) where the offence under paragraph (b) is a continuing offence, such dealer or person shall be liable to an additional fine of rupees hundred thousand for each day during which such offence continued. failure to 11. (1) where the central bank is satisfied that an comply with a authorized dealer or restricted dealer– provision of the act or any (a) deals in foreign exchange in any current transaction regulation, order, or capital transaction contrary to the provisions of direction, this act; guideline & etc. made or issued (b) deals in foreign exchange in relation to foreign thereunder. assets contrary to the provisions of this act; (c) fails to comply with any guideline or direction issued under subsections (1), (2) and (3) of section 9 or any requirement under subsection (4) of section9; or (d) violates any provision of this act or any regulation or order made thereunder, the central bank may, upon the minister being informed, issue a notice directing any such authorized dealer or restricted dealer to comply with the provisions of this act or any regulation, order, guideline or direction issued or made thereunder, within the period specified therein. (2) where any authorized dealer or restricted dealer fails to act in accordance with the notice issued under subsection foreign exchange act, no. 12 of 2017 13 (1), the central bank may, temporarily suspend the authorization granted under subsection (1) of section 4 or paragraph (b) of subsection (2) of section 4 or the permit granted under paragraph (a) of subsection (2) of section 4 to deal in foreign exchange. (3) the central bank may, where there is a temporary suspension under subsection (2), after an inquiry, giving the authorized dealer or restricted dealer a reasonable opportunity of being heard and with the approval of the monetary board, revoke the authorization or permit granted under section 4. (4) the central bank may in the circumstances referred to in subsection (1), without proceeding to revoke the authorization or the permit under subsection (3), after giving a reasonable opportunity of being heard and where it deems it appropriate taking into consideration all the relevant circumstances– (a) require an authorized dealer or restricted dealer who engages in any dealing in relation to foreign assets contrary to the provisions of this act as referred to in paragraph (b) of subsection (1), to pay to the central bank within such time as may be specified in such requirement an amount not exceeding the amount or value of such foreign asset or any part thereof in foreign exchange or sri lanka currency together with such expenses incurred by the central bank for the detection and investigation of such transaction; or (b) impose a limitation on such authorized dealer or restricted dealer who has directly or indirectly been a party to the unauthorized transaction, from dealing in or engaging in current or capital transactions in relation to foreign exchange as the case may be, for a period not exceeding twelve months.",../data/subdomains/foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Investigations and Inquiries.embedding.npy,foreign_exchange_law
"10 foreign exchange act, no. 12 of 2017 (c) to permit such authorized person to retain for such time as may be necessary such books and other documents or to take copies or extracts; (d) to appear before the authorized person when required to do so by such authorized person; (e) to furnish such statement or information in relation to the investigation within such time and in such manner as the said authorized person may require; or (f) not to furnish information under this section, which to the knowledge of such dealer is false. (3) where an authorized person retains any book or document under subsection (2) the authorized person shall furnish to the person from whose custody or control such book or document was taken for detention, a copy of such book or document certified by such authorized person if a request for a copy is made by the person from whose custody or control such book or document was taken or the authorized person may without retaining original books or documents require the person to furnish true copies of such books or documents. (4) an authorized dealer or a restricted dealer or other person required to appear before the authorized person may be examined orally and any statement made by such dealer or person shall be reduced to writing and shall be signed by the dealer or person making the same. (5) for purposes of an investigation under subsection (1), the central bank or the authorized person may if the circumstances warrant, obtain the assistance of a police officer to prevent a breach of the peace, in the exercise of that right. (6) where the central bank apprehends any resistance in the course of an investigation under subsection (1), the foreign exchange act, no. 12 of 2017 11 central bank may, on application made to a magistrate’s court by a person authorized in that behalf by the monetary board, within whose jurisdiction such investigation is made, obtain an order directing the authorized dealer or the restricted dealer or other person as the case may be whose foreign exchange transaction or foreign assets is or are being, or is or are to be, investigated, to appear before the authorized person or to produce such books or documents in the custody or control of such dealer or person as the central bank or the authorized person making the investigation may reasonably require for such investigation. (7) an application made under subsection (6) by a person authorized in that behalf by the monetary board shall contain— (a) the name and address of the authorized dealer or a restricted dealer or other person as the case may be whose foreign exchange transaction is being or is to be investigated; (b) the address of the premises in which the investigation is to be made; (c) the name of the authorized person making the investigation; and (d) a prayer for an order - (i) for the appearance of such dealer or person before the authorized person; (ii) for the production of the books and documents to the central bank or the authorized person; (iii) to refrain from obstructing the authorized person making an investigation under this section.",../data/subdomains/foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Investigations.embedding.npy,foreign_exchange_law
"14 foreign exchange act, no. 12 of 2017 (5) where any other person, class or classes of persons, not being an authorized dealer or restricted dealer acts in violation of the provisions of paragraphs (a), (b), (c) or (d) of subsection (1), the central bank may, upon the minister being informed, after giving such person a reasonable opportunity of being heard, require such person in writing, to pay as a penalty a sum not exceeding rupees one million or to pay a penalty of an amount not exceeding the amount or value of such current transaction or capital transaction or value of such foreign asset or any part thereof in foreign exchange or sri lanka currency together with such expenses incurred by the central bank for the detection and investigation of such transaction. (6) where the central bank revokes an authorization or permit under subsection (3) or requires to pay the sum determined under paragraph (a) of subsection (4) or imposes a limitation under paragraph (b) of subsection (4), the central bank shall communicate its decision or determination in writing together with its reasons therefor to such authorized dealer or restricted dealer. (7) (a) where any authorized dealer or restricted dealer – (i) aggrieved by a revocation of the authorization or permit under subsection (3); (ii) aggrieved by the requirement to pay the sum determined under paragraph (a) of subsection (4); or (iii) aggrieved by any limitation imposed under paragraph (b) of subsection (4), as the case may be, he may within thirty days after such decision or determination is communicated to such dealer, appeal against such revocation or determination to the board of inquiry which shall determine such appeal in accordance with the procedure set out in section 13. foreign exchange act, no. 12 of 2017 15 (b) where any person not being an authorized dealer or a restricted dealer, aggrieved by a penalty imposed under subsection (5), he may within thirty days after the requirement to pay such penalty is communicated to such person, appeal against such requirement to pay such penalty to the board of inquiry which shall determine such appeal in accordance with the procedure set out in section 13. (8) subject to any order made on an appeal under subsection (7), the revocation of the authorization or the permit under subsection (3) or any limitation imposed under subsection (4) shall, notwithstanding such appeal, take effect from the date the order of revocation or limitation is made or imposed on the authorized dealer or restricted dealer, as the case may be. (9) any sum paid to the central bank under paragraph (a) of subsection (4) or any penalty paid under subsection (5) shall be credited to the consolidated fund. 12. every investigation and inquiry under section 11 investigations shall be concluded within a period of six months from the and inquiries to be concluded date of commencement of such investigation or inquiry within six unless an extension of time is obtained with the approval of months. the minister. 13. (1) the minister shall appoint a board of inquiry to board of inquire into appeals made under paragraphs (a) and (b) of inquiry. subsection (7) of section 11. (2) the board of inquiry appointed under subsection (1) shall consist of the following persons appointed by the minister:— (a) a retired judge of the supreme court or of the court of appeal who shall be the chairman of the board; and (b) two persons who are conversant in matters relating to international financial or exchange transactions",../data/subdomains/foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Liability of Bodies Corporate.embedding.npy,foreign_exchange_law
"24 foreign exchange act, no. 12 of 2017 penalties. 26. (1) any person who acts in contravention of the provisions of this act or any regulation order or direction issued or made thereunder for which no penalty is prescribed, may be required in writing by the central bank to pay as a penalty a sum not exceeding one million rupees, within such period as may be specified in the notification of such requirement. (2) any person aggrieved by a penalty imposed under subsection (1) may, within thirty days after the requirement to pay such penalty is communicated to such person, appeal against such requirement to pay such penalty to the board of inquiry which shall determine such appeal in accordance with the procedure set out in section 13. amendment of 27. the schedule to this act may from time to time in schedules by the interest of the national economy be amended, altered or resolution of varied by resolution of parliament. parliament. publication of 28. where any regulation or order made under this act orders in daily is required to be published in the gazette, it shall be published newspapers. once in three daily newspapers in the sinhala, tamil and english languages. regulations. 29. (1) the minister may make regulations in respect of all matters which are required by this act to be prescribed or in respect of which regulations are required or authorized to be made under this act. (2) every regulation made under subsection (1) shall be published in the gazette and shall come into operation on the date of publication or on such later date as may be specified therein. (3) every regulation made under subsection (1) shall, within three months from the date of its publication in the gazette be placed before parliament for approval. every regulation which is not so approved shall be deemed to be rescinded as from the date of disapproval, but without prejudice to anything previously done there under. foreign exchange act, no. 12 of 2017 25 (4) notification of the date on which any regulation is deemed to be so rescinded shall be published in the gazette. 30. (1) the exchange control act (chapter 423) is repeal and hereby repealed. savings. (2) notwithstanding the repeal of the aforesaid act- (a) all suits, actions and proceedings instituted under the repealed act and pending on the day immediately prior to the appointed date, shall, with effect from the appointed date, be deemed to be suits, actions and proceedings instituted under the repealed act and be heard and concluded under that act; and (b) all investigations and inquiries instituted under the repealed act and pending on the day immediately prior to the appointed date, shall, with effect from the appointed date, be deemed to be investigations and inquiries instituted under the repealed act and shall be concluded under that act within a period of six months from the appointed date. 31. (1) for the purpose of this act - currency, securities etc. (a) “currency” includes coins, currency notes, postal orders, money orders, cheques, drafts, travelers’ cheques, letters of credit, bills of exchange, promissory notes, other electronic fund transfer cards and digital currency; (b) “securities” means shares, stock, bonds, debentures, units under a unit trust scheme or of any mutual fund. (2) the central bank may, by notification published in the gazette, specify any other instrument in relation to currency or securities which is not specified in this section.",../data/subdomains/foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Penalties and Regulations.embedding.npy,foreign_exchange_law
"16 foreign exchange act, no. 12 of 2017 and have had experience at a senior managerial level in the public or private sector and are of good standing and repute. (3) every member of the board of inquiry shall, unless he vacates office earlier by death, resignation or removal, hold office for a term of three years from the date of his appointment and unless he has been removed from office, be eligible for re-appointment. (4) a member of the board of inquiry shall be remunerated in such manner and at such rates as may be determined by the minister. (5) a person shall be disqualified from being appointed or continuing as a member of the board of inquiry if he– (a) if he is, or becomes a member of parliament or any provincial council or any local authority; or (b) if he is not, or ceases to be a citizen of sri lanka ; or (c) if he is under any law in force in sri lanka or in any other country found or declared to suffer from unsoundness of mind; or (d) if he is serving or has served a sentence of imprisonment imposed by any court in sri lanka or any other country; or (e) if he has any financial or other interest as is likely to affect prejudicially the discharge by him of his functions as a member of the board. (6) (a) any member of the board of inquiry may, at any time resign from his office by letter to that effect addressed to the minister and such resignation shall take effect upon such resignation being accepted by the minister in writing. foreign exchange act, no. 12 of 2017 17 (b) the minister may with the reasons assigned therefor remove any appointed member. (c) in the event of any post of an appointed member of the board of inquiry being vacated by death, resignation, removal or the operation of the provisions of subsection (5), the minister may appoint another person, having regard to the provisions of subsections (2) and (3) to hold such office for the unexpired period of term of office of the member whom he succeeds. (d) if any appointed member of the board of inquiry is temporarily unable to perform the duties of his office during any period due to ill-health or absence from sri lanka or for any other cause, the minister may appoint some other person to act in his place for unexpired period. (7) the board of inquiry shall within thirty days of the receipt of the appeal make its determination in respect of such matter. (8) every appellant shall appear before the board of inquiry in person or with an authorized representative. (9) after the hearing of an appeal, the board of inquiry may confirm, vary or reverse the decision appealed against. (10) the decision of the board of inquiry and the reasons therefor shall be in writing, be notified to the appellant and the board of inquiry shall forward a report thereon to the minister. 14. where any person who is required to pay any sum liability of of money or penalty to the central bank under section 11 or bodies corporate or 13 is a body corporate or unincorporated, every director, unincorporated. member or partner of such body shall also be personally liable jointly and severally to pay such amount or value and expenses: provided that, such director, member or partner shall not be liable to pay such amount or value if such person proves",../data/subdomains/foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Permissions and Consents.embedding.npy,foreign_exchange_law
"22 foreign exchange act, no. 12 of 2017 or suffers or permits any unauthorized person to have access to any book, papers or records of the aforesaid department or in the possession or custody, or under the control, of the head of that department, commits an offence. (2) no officer or servant of the department of foreign exchange shall, in any legal proceedings to which the monetary board is not a party be compellable except by order of the court to produce any book or document or to divulge or communicate any matter coming under his notice in the performance of his duties under this act. preservation of 22. (1) where the monetary board advises the minister financial that in the opinion of the board, remittances of foreign stability. exchange into or out of sri lanka constitute a potential threat to the financial stability of sri lanka, the minister may, with the approval of the cabinet of ministers and notwithstanding the provisions of sections 5, 6, 7 and 8 of this act, by order published in the gazette, take such steps as may be necessary to restrict or regulate remittances of foreign exchange into or out of sri lanka, for such period not exceeding six months from the date of such order. (2) an order under subsection (1) shall be communicated forthwith to parliament and unless parliament determines otherwise, shall be valid for the period specified in such order. (3) the minister may with the approval of parliament, by order published in the gazette, extend from time to time, the period of validity of an order made under subsection (1) however that the period of such extensions shall not in the aggregate exceed twelve months. expenses in suit 23. (1) any expenses incurred by the central bank in or prosecution any suit or prosecution brought by or against it before any to be paid out of court, shall be paid out of the consolidated fund and any the consolidated costs paid to or recovered by the central bank in any such fund. suit or prosecution shall be credited to the consolidated fund. foreign exchange act, no. 12 of 2017 23 (2) expenses incurred by the employees of the central bank in any suit or prosecution brought against such person before any court or tribunal in respect of any act which is done or purported to be done by such person under this act or any other written law or on the direction of central bank shall, if that act was done in good faith, be paid out of the consolidated fund, unless such expenses are recoverable by such person in any suit or proceedings. 24. (1) it shall be an implied condition in any contract, contracts. entered into, by virtue of the provisions of this act, the permission or consent of the central bank is at the time of the contract required for the performance of any term thereof, that terms should not be performed except insofar as the permission or consent is given or permission or consent is not required: provided that, the preceding provisions of this subsection shall not apply to that term insofar as the application of those provisions to that term is inconsistent with the intention of the parties to that contract, whether by reason of their having contemplated the performance of that term despite the provisions of this act, or for any other reason. (2) notwithstanding anything in the bills of exchange ordinance (chapter 82), neither the provisions of this act, nor any condition, whether express or implied having regard to those provisions, that any payment shall not be made without the permission of the central bank under this act, shall be deemed to prevent any instrument being a bill of exchange or promissory note under the said ordinance. 25. where the provisions of any other written law impose obligations an obligation in respect of the doing of any act and the under other written laws. permission or consent of the central bank is, by virtue of that act is required for the discharge of the obligation, it shall be an implied condition of the obligation that it shall not be discharged except in so far as the permission or consent is given or is not required.",../data/subdomains/foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,foreign_exchange_law
"foreign exchange act, no. 12 of 2017 15 (b) where any person not being an authorized dealer or a restricted dealer, aggrieved by a penalty imposed under subsection (5), he may within thirty days after the requirement to pay such penalty is communicated to such person, appeal against such requirement to pay such penalty to the board of inquiry which shall determine such appeal in accordance with the procedure set out in section 13. (8) subject to any order made on an appeal under subsection (7), the revocation of the authorization or the permit under subsection (3) or any limitation imposed under subsection (4) shall, notwithstanding such appeal, take effect from the date the order of revocation or limitation is made or imposed on the authorized dealer or restricted dealer, as the case may be. (9) any sum paid to the central bank under paragraph (a) of subsection (4) or any penalty paid under subsection (5) shall be credited to the consolidated fund. 12. every investigation and inquiry under section 11 investigations shall be concluded within a period of six months from the and inquiries to be concluded date of commencement of such investigation or inquiry within six unless an extension of time is obtained with the approval of months. the minister. 13. (1) the minister shall appoint a board of inquiry to board of inquire into appeals made under paragraphs (a) and (b) of inquiry. subsection (7) of section 11. (2) the board of inquiry appointed under subsection (1) shall consist of the following persons appointed by the minister:— (a) a retired judge of the supreme court or of the court of appeal who shall be the chairman of the board; and (b) two persons who are conversant in matters relating to international financial or exchange transactions 16 foreign exchange act, no. 12 of 2017 and have had experience at a senior managerial level in the public or private sector and are of good standing and repute. (3) every member of the board of inquiry shall, unless he vacates office earlier by death, resignation or removal, hold office for a term of three years from the date of his appointment and unless he has been removed from office, be eligible for re-appointment. (4) a member of the board of inquiry shall be remunerated in such manner and at such rates as may be determined by the minister. (5) a person shall be disqualified from being appointed or continuing as a member of the board of inquiry if he– (a) if he is, or becomes a member of parliament or any provincial council or any local authority; or (b) if he is not, or ceases to be a citizen of sri lanka ; or (c) if he is under any law in force in sri lanka or in any other country found or declared to suffer from unsoundness of mind; or (d) if he is serving or has served a sentence of imprisonment imposed by any court in sri lanka or any other country; or (e) if he has any financial or other interest as is likely to affect prejudicially the discharge by him of his functions as a member of the board. (6) (a) any member of the board of inquiry may, at any time resign from his office by letter to that effect addressed to the minister and such resignation shall take effect upon such resignation being accepted by the minister in writing.",../data/subdomains/foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Recovery of Sums Due.embedding.npy,foreign_exchange_law
"8 foreign exchange act, no. 12 of 2017 provided that any such person who remits to sri lanka foreign exchange not exceeding the value of one million united states dollars held outside sri lanka shall not be liable to pay the remittance fee or any other tax, surcharge, levy or penalty and any amount remitted exceeding such value shall be liable to pay the remittance fee specified in subsection (3): provided further that any such person who remits to sri lanka an amount of foreign exchange exceeding the value of one million united states dollars held outside sri lanka and invests in a development bond issued by the government of sri lanka shall not be liable to pay the remittance fee or any other tax, surcharge, levy or penalty. (4) foreign exchange held outside sri lanka and remitted to sri lanka after the appointed date under subsection (3) may be held in a foreign currency account or may be converted into sri lanka rupees. (5) the property referred to in subsection (3) shall not be deemed to be the property obtained by the commission of an offence under the prevention of money laundering act, no. 5 of 2006 even if such foreign exchange had been held outside sri lanka without the permission of the central bank. (6) there shall be no restriction on the repatriation of funds out of sri lanka remitted to sri lanka by any person in terms of subsection (3) of section 8. guidelines and 9. (1) the central bank may from time to time, subject directions. to informing the minister issue guidelines and directions to authorized dealers and restricted dealers engaging in current transactions. (2) the central bank may from time to time subject to the approval of the minister issue guidelines and directions to authorized dealers and restricted dealers engaging in capital transactions. foreign exchange act, no. 12 of 2017 9 (3) the central bank may from time to time subject to the approval of the minister issue guidelines and directions to authorized dealers and restricted dealers engaging in transactions other than those referred to in subsections (1) and (2) relating to foreign exchange. (4) the central bank may from time to time subject to the approval of the minister issue guidelines and directions to any person, class or classes of persons not being an authorized dealer or restricted dealer, permitted to deal in foreign exchange within sri lanka under paragraph (c) of subsection (2) of section 4. (5) the central bank may for statistical and monitoring purposes, request an authorized dealer or a restricted dealer to furnish within such time as may be specified in such request, such information or returns in such form and manner in relation to any foreign exchange transaction engaged in by such dealer for a period of six years immediately prior to the date on which such request is communicated to such dealer. 10. (1) the central bank may, at any time, cause an investigations of investigation to be made, of foreign exchange transactions foreign exchange or foreign assets of any authorized dealer or a restricted dealer transactions and or any other person, class or classes of persons as the case foreign assets. may be, by an officer of the department of foreign exchange authorized in writing by the central bank (hereinafter referred to as an “authorized person”) in that behalf. (2) it shall be the duty of every authorized dealer or a restricted dealer or any other person, class or classes of persons – (a) to permit an authorized person entry into any premises for the purposes of such investigation; (b) to produce any books or other documents as may be required for the investigation by such authorized person;",../data/subdomains/foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Regulation of Certain Transactions.embedding.npy,foreign_exchange_law
"foreign exchange act, no. 12 of 2017 25 (4) notification of the date on which any regulation is deemed to be so rescinded shall be published in the gazette. 30. (1) the exchange control act (chapter 423) is repeal and hereby repealed. savings. (2) notwithstanding the repeal of the aforesaid act- (a) all suits, actions and proceedings instituted under the repealed act and pending on the day immediately prior to the appointed date, shall, with effect from the appointed date, be deemed to be suits, actions and proceedings instituted under the repealed act and be heard and concluded under that act; and (b) all investigations and inquiries instituted under the repealed act and pending on the day immediately prior to the appointed date, shall, with effect from the appointed date, be deemed to be investigations and inquiries instituted under the repealed act and shall be concluded under that act within a period of six months from the appointed date. 31. (1) for the purpose of this act - currency, securities etc. (a) “currency” includes coins, currency notes, postal orders, money orders, cheques, drafts, travelers’ cheques, letters of credit, bills of exchange, promissory notes, other electronic fund transfer cards and digital currency; (b) “securities” means shares, stock, bonds, debentures, units under a unit trust scheme or of any mutual fund. (2) the central bank may, by notification published in the gazette, specify any other instrument in relation to currency or securities which is not specified in this section. 26 foreign exchange act, no. 12 of 2017 (3) for the purpose of this act, “a person resident in sri lanka” means such person as is determined by the minister by order published in the gazette. sinhala text to 32. in the event of any inconsistency between the prevail in case sinhala and tamil texts of this act the sinhala text shall of inconsistency. prevail. interpretation. 33. in this act unless the context otherwise requires– “asset” means any movable or immovable property of any class or description whatsoever; “authorized dealer” means a bank licensed under the banking act, no. 30 of 1988 authorized under section 4 to act as authorized dealer; “capital transaction” means a transaction which is not a current transaction within the meaning of this act; “central bank” means the central bank of sri lanka established by section 5 of the monetary law act (chapter 420); “current transaction” means any international transaction necessitating a transfer of foreign exchange into or from sri lanka, and referred to in paragraph (d) of article xxx of the articles of the international monetary fund set out in the schedule to this act; “commissioner general of inland revenue” means the commissioner general of inland revenue within the meaning of inland revenue act, no. 10 of 2006; foreign exchange act, no. 12 of 2017 27 “foreign asset” means any movable or immovable property outside sri lanka of any class or description whatsoever and without prejudice to the generality of the preceding provisions of this definition, includes foreign exchange, foreign currency, foreign securities and foreign bank accounts; “foreign currency” means any currency other than sri lankan currency; “foreign currency account” means a foreign currency account in a licensed bank which is authorized to deal in foreign exchange; “foreign exchange” means foreign currency and includes – (a) deposits, credits and balances payable in foreign currency; (b) drafts, travelers’ cheques, letters of credit and bills of exchange drawn in sri lanka and payable outside sri lanka in foreign currency; (c) drafts, travelers’ cheques, letters of credit and bills of exchange drawn outside sri lanka but payable in sri lankan currency; (d) any document or instrument of a type customarily employed for international transfers of funds; “foreign exchange dealings” includes accepting, buying, selling, borrowing and lending of 28 foreign exchange act, no. 12 of 2017 foreign exchange and exchange to any other foreign currency; “foreign security” means a security denominated or expressed in foreign currency and issued outside sri lanka; “licensed bank” means a licensed commercial bank or a licensed specialized bank; “licensed commercial bank” means a bank licensed under subsection (4) of section 2 of the banking act, no. 30 of 1988; “licensed specialized bank” means a bank licensed under subsection (3) of section 76a of the banking act, no. 30 of 1988; “minister” means the minister assigned the subject of central bank; “monetary board” means the monetary board of the central bank of sri lanka; “permit” means a permit granted to a restricted dealer under paragraph (a) of subsection (2) of section 4; “person” means any natural or legal person including partnerships; “person resident outside sri lanka” means a person who is not a resident in sri lanka; and “sri lankan currency” means currency which is expressed or drawn in sri lanka rupees. foreign exchange act, no. 12 of 2017 29 schedule (sections 5, 6 and 33) international monetary fund articles on agreement article xxx explanation of terms (d) payments for current transactions means payments which are not for the purpose of transferring capital assets, and includes, without limitation— (1) all payments due in connection with foreign trade, other current business, including services, and normal short term banking and credit facilities; (2) payments due as interest on loans and as net income from other investments; (3) payments of moderate amount for amortization of loans or for depreciation of direct investments; and (4) moderate remittances for family living expenses. the fund may, after consultation with the members concerned, determine whether certain specific transactions are to be considered current transactions or capital transactions.",../data/subdomains/foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Repeal_ Savings and Interpretation.embedding.npy,foreign_exchange_law
"foreign exchange act, no. 12 of 2017 29 schedule (sections 5, 6 and 33) international monetary fund articles on agreement article xxx explanation of terms (d) payments for current transactions means payments which are not for the purpose of transferring capital assets, and includes, without limitation— (1) all payments due in connection with foreign trade, other current business, including services, and normal short term banking and credit facilities; (2) payments due as interest on loans and as net income from other investments; (3) payments of moderate amount for amortization of loans or for depreciation of direct investments; and (4) moderate remittances for family living expenses. the fund may, after consultation with the members concerned, determine whether certain specific transactions are to be considered current transactions or capital transactions. 30 foreign exchange act, no. 12 of 2017 annual subscription of english bills and acts of the parliament rs. 885 (local), rs. 1,180 (foreign), payable to the superintendent, government publications bureau, department of government information, no. 163, kirulapona mawatha, polhengoda, colombo 05 before 15th december each year in respect of the year following.",../data/subdomains/foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Schedule.embedding.npy,foreign_exchange_law
