entity,label
1,CARDINAL
300,CARDINAL
1,CARDINAL
2,CARDINAL
every three months,DATE
3,CARDINAL
235,CARDINAL
4,CARDINAL
5,CARDINAL
three,CARDINAL
6,CARDINAL
seven days,DATE
301,CARDINAL
236,CARDINAL
302,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
a minute,TIME
303,CARDINAL
1,CARDINAL
2,CARDINAL
237 304,CARDINAL
305,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
306,CARDINAL
1,CARDINAL
2,CARDINAL
238,CARDINAL
2007,DATE
307,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
1,CARDINAL
308,CARDINAL
309,CARDINAL
310,CARDINAL
1,CARDINAL
239,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
1,CARDINAL
lien,PERSON
lien,PERSON
4,CARDINAL
1,CARDINAL
311,CARDINAL
1,CARDINAL
a day,DATE
240,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
4,CARDINAL
312,CARDINAL
1,CARDINAL
section 311,LAW
2,CARDINAL
section 311,LAW
241,CARDINAL
3,CARDINAL
313,CARDINAL
sri lanka,FAC
314,CARDINAL
315,CARDINAL
242,CARDINAL
316,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
fifteen days,DATE
3,CARDINAL
one hundred thousand,CARDINAL
317,CARDINAL
318,CARDINAL
one,CARDINAL
243,CARDINAL
319,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
320,CARDINAL
1,CARDINAL
fourteen days,DATE
2,CARDINAL
one hundred thousand,CARDINAL
244,CARDINAL
fifty thousand,CARDINAL
3,CARDINAL
321,CARDINAL
322,CARDINAL
323,CARDINAL
324,CARDINAL
1,CARDINAL
more than two,CARDINAL
245,CARDINAL
twelve moths,DATE
2,CARDINAL
1,CARDINAL
the five weeks,DATE
3,CARDINAL
325,CARDINAL
326,CARDINAL
332,CARDINAL
326,CARDINAL
1,CARDINAL
2,CARDINAL
246,CARDINAL
327,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
2,CARDINAL
328,CARDINAL
1,CARDINAL
transferee,CARDINAL
first,ORDINAL
transferee,CARDINAL
transferee,CARDINAL
2,CARDINAL
247,CARDINAL
3,CARDINAL
seven days,DATE
4,CARDINAL
5,CARDINAL
a year of the date,DATE
329,CARDINAL
1,CARDINAL
section 324,LAW
2,CARDINAL
fifty thousand,CARDINAL
248,CARDINAL
330,CARDINAL
1,CARDINAL
more than one year,DATE
the first year,DATE
the date of year,DATE
year,DATE
first,ORDINAL
three months,DATE
the end of the year,DATE
the preceding year,DATE
2,CARDINAL
fifty thousand,CARDINAL
331,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
at least one month,DATE
3,CARDINAL
one week,DATE
1,CARDINAL
fifty thousand,CARDINAL
249,CARDINAL
4,CARDINAL
3,CARDINAL
three months,DATE
5,CARDINAL
seven days,DATE
fifty thousand,CARDINAL
6,CARDINAL
fifty thousand,CARDINAL
332,CARDINAL
329,CARDINAL
340,CARDINAL
341,CARDINAL
annual,DATE
330,CARDINAL
331,CARDINAL
250,CARDINAL
the end of the first year,DATE
more than three months,DATE
the end of that year,DATE
333,CARDINAL
334,CARDINAL
341,CARDINAL
334,CARDINAL
1,CARDINAL
the day or the day,DATE
the day,DATE
2,CARDINAL
two,CARDINAL
3,CARDINAL
1,CARDINAL
one,CARDINAL
251,CARDINAL
4,CARDINAL
5,CARDINAL
1,CARDINAL
6,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
4,CARDINAL
two hundred thousand,CARDINAL
one hundred thousand,CARDINAL
335,CARDINAL
252,CARDINAL
seven days,DATE
336,CARDINAL
1,CARDINAL
334,CARDINAL
more than five,CARDINAL
five,CARDINAL
2,CARDINAL
section 300,LAW
1,CARDINAL
2007,DATE
253,CARDINAL
337,CARDINAL
1,CARDINAL
2,CARDINAL
338,CARDINAL
339,CARDINAL
340,CARDINAL
1,CARDINAL
more than one year,DATE
the first year,DATE
year,DATE
first,ORDINAL
each year,DATE
three months,DATE
the end of the year,DATE
the preceding year,DATE
2,CARDINAL
fifty thousand,CARDINAL
254,CARDINAL
341,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
at least one month,DATE
3,CARDINAL
one week,DATE
1,CARDINAL
fifty thousand,CARDINAL
4,CARDINAL
1,CARDINAL
3,CARDINAL
three months,DATE
2007,DATE
255,CARDINAL
5,CARDINAL
seven days,DATE
fifty thousand,CARDINAL
6,CARDINAL
fifty thousand,CARDINAL
342,CARDINAL
343,CARDINAL
350,CARDINAL
343,CARDINAL
pari passu,PERSON
344,CARDINAL
1,CARDINAL
256,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
less than two,CARDINAL
345,CARDINAL
1,CARDINAL
2,CARDINAL
346,CARDINAL
1,CARDINAL
fourteen days,DATE
2,CARDINAL
1,CARDINAL
fifty thousand,CARDINAL
347,CARDINAL
1,CARDINAL
three-fourths,CARDINAL
2,CARDINAL
three weeks,DATE
348,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
2,CARDINAL
258,CARDINAL
a minute,TIME
349,CARDINAL
350,CARDINAL
351,CARDINAL
352,CARDINAL
353,CARDINAL
275,CARDINAL
276,CARDINAL
276,CARDINAL
354,CARDINAL
1,CARDINAL
259,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
1,CARDINAL
355,CARDINAL
1,CARDINAL
section 351,LAW
1,CARDINAL
2,CARDINAL
eighth,ORDINAL
260,CARDINAL
2007,DATE
section 300,LAW
1,CARDINAL
356,CARDINAL
357,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
4,CARDINAL
261,CARDINAL
5,CARDINAL
1,CARDINAL
2,CARDINAL
6,CARDINAL
one million,CARDINAL
five years,DATE
358,CARDINAL
1,CARDINAL
262,CARDINAL
2,CARDINAL
1,CARDINAL
1,CARDINAL
3,CARDINAL
4,CARDINAL
359,CARDINAL
360,CARDINAL
362,CARDINAL
5,CARDINAL
4,CARDINAL
263,CARDINAL
4,CARDINAL
6,CARDINAL
4,CARDINAL
ten working days,DATE
6,CARDINAL
6,CARDINAL
6,CARDINAL
264,CARDINAL
8),CARDINAL
twenty working days,DATE
1,CARDINAL
9,CARDINAL
8),CARDINAL
1,CARDINAL
10,CARDINAL
1,CARDINAL
9,CARDINAL
11,CARDINAL
4,CARDINAL
4,CARDINAL
265,CARDINAL
one million,CARDINAL
five years,DATE
359,CARDINAL
1,CARDINAL
2,CARDINAL
lankan,ORG
sri lankan,GPE
360,CARDINAL
1,CARDINAL
2,CARDINAL
361,CARDINAL
266,CARDINAL
362,CARDINAL
1,CARDINAL
more after than six months,DATE
2,CARDINAL
1,CARDINAL
363,CARDINAL
1,CARDINAL
one,CARDINAL
one,CARDINAL
2,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
2,CARDINAL
1,CARDINAL
1,CARDINAL
ninth,ORDINAL
2,CARDINAL
ninth,ORDINAL
1,CARDINAL
section 358,LAW
268,CARDINAL
366,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
4,CARDINAL
1,CARDINAL
5,CARDINAL
tenth,ORDINAL
1,CARDINAL
367,CARDINAL
1,CARDINAL
269 (ii,EVENT
2,CARDINAL
1,CARDINAL
3,CARDINAL
4,CARDINAL
1,CARDINAL
368,CARDINAL
1,CARDINAL
270,CARDINAL
2,CARDINAL
3,CARDINAL
1,CARDINAL
4,CARDINAL
1,CARDINAL
later than thirty days,DATE
later than thirty days,DATE
5,CARDINAL
1,CARDINAL
4,CARDINAL
1,CARDINAL
271,CARDINAL
369,CARDINAL
1,CARDINAL
2,CARDINAL
272,CARDINAL
3,CARDINAL
4,CARDINAL
1,CARDINAL
370,CARDINAL
1,CARDINAL
367,CARDINAL
2,CARDINAL
3,CARDINAL
4,CARDINAL
273,CARDINAL
2,CARDINAL
3,CARDINAL
2,CARDINAL
the twentieth working day,DATE
4,CARDINAL
2,CARDINAL
the day,DATE
371,CARDINAL
370,CARDINAL
274,CARDINAL
372,CARDINAL
1,CARDINAL
2,CARDINAL
275,CARDINAL
3,CARDINAL
373,CARDINAL
1,CARDINAL
367,CARDINAL
369,CARDINAL
2,CARDINAL
367,CARDINAL
368,CARDINAL
369,CARDINAL
the period of two years,DATE
276,CARDINAL
the period of two years,DATE
one year,DATE
one year,DATE
3,CARDINAL
4,CARDINAL
277,CARDINAL
4,CARDINAL
367,CARDINAL
368,CARDINAL
369,CARDINAL
one,CARDINAL
one month,DATE
374,CARDINAL
1,CARDINAL
fraud &c.,ORG
the two years,DATE
ten thousand,CARDINAL
ten thousand,CARDINAL
278,CARDINAL
two months,DATE
2,CARDINAL
1,CARDINAL
1,CARDINAL
3,CARDINAL
1,CARDINAL
one million,CARDINAL
five years,DATE
375,CARDINAL
1,CARDINAL
2007,DATE
279,CARDINAL
one million,CARDINAL
five years,DATE
2,CARDINAL
376,CARDINAL
1,CARDINAL
280,CARDINAL
2,CARDINAL
3,CARDINAL
97,CARDINAL
section 12,LAW
377,CARDINAL
1,CARDINAL
twelve months,DATE
one month,DATE
281,CARDINAL
twelve months,DATE
2,CARDINAL
3,CARDINAL
4,CARDINAL
twenty-eight days,DATE
5,CARDINAL
282,CARDINAL
6,CARDINAL
283,CARDINAL
378,CARDINAL
1,CARDINAL
2,CARDINAL
284,CARDINAL
3,CARDINAL
4,CARDINAL
379,CARDINAL
1,CARDINAL
3,CARDINAL
first,ORDINAL
2,CARDINAL
3,CARDINAL
two hundred and fifty,CARDINAL
fourteen days,DATE
285,CARDINAL
3,CARDINAL
4,CARDINAL
5,CARDINAL
380,CARDINAL
1,CARDINAL
286,CARDINAL
the period of one month,DATE
the twelve months,DATE
the twelve months,DATE
the twelve months,DATE
2007,DATE
287,CARDINAL
one million,CARDINAL
five years,DATE
five hundred thousand,QUANTITY
two years,DATE
2,CARDINAL
381,CARDINAL
1,CARDINAL
the period of two years,DATE
one hundred thousand,CARDINAL
2,CARDINAL
288,CARDINAL
annual,DATE
382,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
2,CARDINAL
289,CARDINAL
4,CARDINAL
2,CARDINAL
5,CARDINAL
2,CARDINAL
2,CARDINAL
6,CARDINAL
6,CARDINAL
290,CARDINAL
383,CARDINAL
1,CARDINAL
eighteen years of age,DATE
the two years,DATE
227,CARDINAL
section 468,LAW
17,CARDINAL
213,CARDINAL
214,CARDINAL
291,CARDINAL
2,CARDINAL
3,CARDINAL
1,CARDINAL
2,CARDINAL
two hundred thousand,CARDINAL
384,CARDINAL
two hundred thousand,CARDINAL
385,CARDINAL
1,CARDINAL
make &c.,ORG
ten working days,DATE
2,CARDINAL
1,CARDINAL
3,CARDINAL
1,CARDINAL
292,CARDINAL
386,CARDINAL
1,CARDINAL
2,CARDINAL
fifty thousand,CARDINAL
387,CARDINAL
388,CARDINAL
293 389,CARDINAL
1,CARDINAL
2,CARDINAL
five years,DATE
3,CARDINAL
five years,DATE
4,CARDINAL
3,CARDINAL
two hundred thousand,CARDINAL
294,CARDINAL
390,CARDINAL
1,CARDINAL
one year,DATE
2,CARDINAL
fifty thousand,CARDINAL
391,CARDINAL
392,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
2007,DATE
295,CARDINAL
393,CARDINAL
1,CARDINAL
two years,DATE
2,CARDINAL
1,CARDINAL
seven days,DATE
fifty thousand,CARDINAL
394,CARDINAL
1,CARDINAL
2,CARDINAL
one month,DATE
1,CARDINAL
ten working days,DATE
one month,DATE
first,ORDINAL
second,ORDINAL
one month,DATE
296,CARDINAL
3,CARDINAL
2,CARDINAL
one month,DATE
second,ORDINAL
three months,DATE
4,CARDINAL
six consecutive months,DATE
3,CARDINAL
5,CARDINAL
4,CARDINAL
6,CARDINAL
297,CARDINAL
five years,DATE
5,CARDINAL
annual,DATE
395,CARDINAL
393,CARDINAL
394,CARDINAL
396,CARDINAL
1,CARDINAL
298,CARDINAL
2,CARDINAL
3,CARDINAL
2,CARDINAL
section 397,LAW
2,CARDINAL
4,CARDINAL
397,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
299 398,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
4,CARDINAL
1,CARDINAL
ninth,ORDINAL
300,CARDINAL
2007,DATE
399,CARDINAL
1,CARDINAL
2,CARDINAL
part xiii,ORG
400,CARDINAL
section 404,LAW
2,CARDINAL
section 402,LAW
twenty working days,DATE
first,ORDINAL
