entity,label
7,CARDINAL
first,ORDINAL
8),CARDINAL
8),CARDINAL
9,CARDINAL
198,CARDINAL
199,CARDINAL
200,CARDINAL
426,CARDINAL
23,CARDINAL
1,CARDINAL
24,CARDINAL
30,CARDINAL
2,CARDINAL
24,CARDINAL
1,CARDINAL
2,CARDINAL
five minutes,TIME
one,CARDINAL
25,CARDINAL
1,CARDINAL
2,CARDINAL
less than twenty-four,CARDINAL
sri lanka,GPE
3,CARDINAL
26,CARDINAL
27,CARDINAL
1,CARDINAL
427,CARDINAL
2,CARDINAL
28,CARDINAL
1,CARDINAL
one,CARDINAL
2,CARDINAL
3,CARDINAL
4,CARDINAL
29.,TIME
that minutes,TIME
30,CARDINAL
1,CARDINAL
2,CARDINAL
one,CARDINAL
3,CARDINAL
the minute,TIME
31,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
428,CARDINAL
4,CARDINAL
5,CARDINAL
6,CARDINAL
32,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
4,CARDINAL
5,CARDINAL
d.,NORP
33,CARDINAL
1,CARDINAL
2,CARDINAL
2,CARDINAL
148,CARDINAL
3,CARDINAL
five months,DATE
151,CARDINAL
two,CARDINAL
only one,CARDINAL
4,CARDINAL
annual,DATE
the following year,DATE
154,CARDINAL
annual,DATE
annual,DATE
5,CARDINAL
five months,DATE
annual,DATE
annual,DATE
less than,CARDINAL
annual,DATE
34,CARDINAL
35,CARDINAL
1,CARDINAL
430,CARDINAL
2,CARDINAL
f.,PERSON
36,CARDINAL
1,CARDINAL
4,CARDINAL
section 116,LAW
minutes,TIME
the last ten years,DATE
the last ten years,DATE
the last ten years,DATE
223,CARDINAL
the last ten years,DATE
annual,DATE
article 33(5,LAW
109,CARDINAL
110,CARDINAL
148,CARDINAL
2,CARDINAL
1,CARDINAL
ten years,DATE
ten,CARDINAL
37,CARDINAL
1,CARDINAL
118,CARDINAL
2,CARDINAL
section 121,LAW
five working days,DATE
38,CARDINAL
section 8,LAW
39,CARDINAL
1,CARDINAL
three working days,DATE
2,CARDINAL
sri lanka,GPE
sri lanka,GPE
3,CARDINAL
first,ORDINAL
432,CARDINAL
4,CARDINAL
5,CARDINAL
40,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
41,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
more than fifty,CARDINAL
4,CARDINAL
433,CARDINAL
5,CARDINAL
second,ORDINAL
section 31,LAW
42,CARDINAL
1,CARDINAL
second,ORDINAL
section 31,LAW
1,CARDINAL
section 52,LAW
section 53,LAW
section 56,LAW
section 61,LAW
section 64,LAW
section 70,LAW
section 90,LAW
section 99,LAW
section 193,LAW
