entity,label
5,CARDINAL
4,CARDINAL
one hundred thousand,CARDINAL
fifty thousand,CARDINAL
129,CARDINAL
1,CARDINAL
2,CARDINAL
sri lanka,GPE
2,CARDINAL
the securities and exchange commission,ORG
sri lanka,GPE
1987,DATE
the securities and exchange commission,ORG
sri lanka,GPE
130,CARDINAL
1,CARDINAL
100,CARDINAL
2,CARDINAL
2,CARDINAL
3,CARDINAL
section 86,LAW
annual,DATE
annual,DATE
131,CARDINAL
1,CARDINAL
3,CARDINAL
every year,DATE
annual,DATE
fifth,ORDINAL
2,CARDINAL
annual,DATE
thirty working days,DATE
the year,DATE
first,ORDINAL
the year,DATE
3,CARDINAL
the year,DATE
4,CARDINAL
1,CARDINAL
2,CARDINAL
one hundred thousand,CARDINAL
fifty thousand,CARDINAL
2007,DATE
101 132,CARDINAL
annual,DATE
annual,DATE
first,ORDINAL
annual,DATE
fifty,CARDINAL
section 27,LAW
133,CARDINAL
1,CARDINAL
2,CARDINAL
annual,DATE
section 144,LAW
annual,DATE
later than six months,DATE
later than fifteen months,DATE
2,CARDINAL
first,ORDINAL
the calendar year,DATE
eighteen months,DATE
102,CARDINAL
3,CARDINAL
annual,DATE
one,CARDINAL
4,CARDINAL
annual,DATE
3,CARDINAL
annual,DATE
the year,DATE
annual,DATE
the year,DATE
5,CARDINAL
4,CARDINAL
ten working days,DATE
6,CARDINAL
1,CARDINAL
3,CARDINAL
4,CARDINAL
one hundred thousand,CARDINAL
fifty thousand,CARDINAL
134,CARDINAL
1,CARDINAL
less than ten,CARDINAL
2,CARDINAL
one,CARDINAL
3,CARDINAL
fifteen working days,DATE
more than one-half,CARDINAL
three months,DATE
4,CARDINAL
5,CARDINAL
104,CARDINAL
2007,DATE
6,CARDINAL
section 145,LAW
135,CARDINAL
1,CARDINAL
annual,DATE
fifteen working days,DATE
ten working days,DATE
five working days,DATE
2,CARDINAL
1,CARDINAL
annual,DATE
fifteen working days,DATE
ten days,DATE
five working days,DATE
105,CARDINAL
3,CARDINAL
136,CARDINAL
two,CARDINAL
less than ten,CARDINAL
two,CARDINAL
three,CARDINAL
1,CARDINAL
106,CARDINAL
one,CARDINAL
one,CARDINAL
137,CARDINAL
1,CARDINAL
one,CARDINAL
2,CARDINAL
3,CARDINAL
2,CARDINAL
one hundred thousand,CARDINAL
fifty thousand,CARDINAL
138,CARDINAL
1,CARDINAL
2,CARDINAL
139,CARDINAL
1,CARDINAL
108,CARDINAL
more than one,CARDINAL
2,CARDINAL
more than ten,CARDINAL
ten,CARDINAL
treasury,ORG
more than three,CARDINAL
3,CARDINAL
fifty thousand,CARDINAL
4,CARDINAL
more than forty-eight,CARDINAL
5,CARDINAL
one,CARDINAL
2007,DATE
109,CARDINAL
two hundred thousand,CARDINAL
6,CARDINAL
140,CARDINAL
1,CARDINAL
less than five,CARDINAL
110,CARDINAL
less than one-tenth,CARDINAL
2,CARDINAL
1,CARDINAL
141,CARDINAL
more than one,CARDINAL
142,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
less than one-twentieth,CARDINAL
111,CARDINAL
less than fifty,CARDINAL
3,CARDINAL
4,CARDINAL
two,CARDINAL
less than six weeks,DATE
less than one week,DATE
112,CARDINAL
annual,DATE
a date six weeks,DATE
5,CARDINAL
6,CARDINAL
annual,DATE
one,CARDINAL
one hundred thousand,CARDINAL
113 143,CARDINAL
1,CARDINAL
seventy-five,CARDINAL
less than fifteen,CARDINAL
five,CARDINAL
less than fifteen,CARDINAL
2,CARDINAL
3,CARDINAL
4,CARDINAL
114,CARDINAL
144,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
annual,DATE
section 133,LAW
4,CARDINAL
five working days,DATE
5,CARDINAL
1,CARDINAL
2,CARDINAL
6,CARDINAL
4,CARDINAL
one hundred thousand,CARDINAL
fifty thousand,CARDINAL
one,CARDINAL
8),CARDINAL
treasury,ORG
145,CARDINAL
less than,CARDINAL
twenty-eight days,DATE
116,CARDINAL
146,CARDINAL
minutes,TIME
147,CARDINAL
1,CARDINAL
minutes,TIME
2,CARDINAL
3,CARDINAL
minutes,TIME
4,CARDINAL
the minutes,TIME
5,CARDINAL
1,CARDINAL
one hundred thousand,CARDINAL
fifty thousand,CARDINAL
148,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
each day,DATE
the financial year,DATE
the year,DATE
118,CARDINAL
3,CARDINAL
two hundred thousand,CARDINAL
two hundred thousand,CARDINAL
149,CARDINAL
1,CARDINAL
sri lanka,GPE
sri lanka,GPE
2,CARDINAL
sri lanka,GPE
six months,DATE
sri lanka,GPE
3,CARDINAL
2,CARDINAL
two hundred thousand,CARDINAL
two hundred thousand,CARDINAL
150,CARDINAL
1,CARDINAL
six months,DATE
section 151,LAW
two,CARDINAL
only one,CARDINAL
2,CARDINAL
1,CARDINAL
one hundred thousand,CARDINAL
120,CARDINAL
2007,DATE
151,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
152,CARDINAL
1,CARDINAL
2,CARDINAL
one,CARDINAL
two,CARDINAL
only one,CARDINAL
121,CARDINAL
2,CARDINAL
3,CARDINAL
1,CARDINAL
one hundred thousand,CARDINAL
153,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
122,CARDINAL
4,CARDINAL
3,CARDINAL
more than three months,DATE
5,CARDINAL
3,CARDINAL
6,CARDINAL
6,CARDINAL
7,CARDINAL
6,CARDINAL
154,CARDINAL
1,CARDINAL
annual,DATE
2,CARDINAL
3,CARDINAL
annual,DATE
2,CARDINAL
one month,DATE
124,CARDINAL
4,CARDINAL
five working days,DATE
3,CARDINAL
5,CARDINAL
4,CARDINAL
two hundred thousand,CARDINAL
one hundred thousand,CARDINAL
155,CARDINAL
156,CARDINAL
1,CARDINAL
2,CARDINAL
section 157,LAW
125 157,DATE
1,CARDINAL
the institute of chartered accountants,ORG
sri lanka,GPE
2,CARDINAL
1,CARDINAL
the institute of chartered accountants,ORG
sri lanka,GPE
3,CARDINAL
4,CARDINAL
3,CARDINAL
a period of,DATE
two years,DATE
126,CARDINAL
5,CARDINAL
158,CARDINAL
1,CARDINAL
1,CARDINAL
section 159,LAW
annual,DATE
2,CARDINAL
159,CARDINAL
1,CARDINAL
first,ORDINAL
first,ORDINAL
first,ORDINAL
2,CARDINAL
1,CARDINAL
first,ORDINAL
127,CARDINAL
3,CARDINAL
first,ORDINAL
160,CARDINAL
1,CARDINAL
at least twenty,CARDINAL
2,CARDINAL
161,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
128,CARDINAL
ten working days,DATE
3,CARDINAL
4,CARDINAL
1,CARDINAL
two hundred thousand,CARDINAL
5,CARDINAL
3,CARDINAL
two hundred thousand,CARDINAL
one hundred thousand,CARDINAL
162,CARDINAL
129 163,CARDINAL
1,CARDINAL
2,CARDINAL
section 151 or section 153,LAW
3,CARDINAL
130,CARDINAL
164,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
1,CARDINAL
one hundred thousand,CARDINAL
4,CARDINAL
2,CARDINAL
one hundred thousand,CARDINAL
5,CARDINAL
4,CARDINAL
165,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
one hundred thousand,CARDINAL
annual,DATE
166,CARDINAL
1,CARDINAL
six,CARDINAL
months,DATE
annual,DATE
annual,DATE
2,CARDINAL
1,CARDINAL
one hundred thousand,CARDINAL
167,CARDINAL
1,CARDINAL
first,ORDINAL
sri lanka,GPE
annual,DATE
132,CARDINAL
2,CARDINAL
1,CARDINAL
one hundred thousand,CARDINAL
168,CARDINAL
1,CARDINAL
annual,DATE
annual,DATE
2,CARDINAL
133,CARDINAL
two,CARDINAL
only one,CARDINAL
2,CARDINAL
annual,DATE
1,CARDINAL
3,CARDINAL
annual,DATE
1,CARDINAL
annual,DATE
134,CARDINAL
2007,DATE
169,CARDINAL
annual,DATE
170,CARDINAL
1,CARDINAL
twenty working days,DATE
2,CARDINAL
twenty working days,DATE
3,CARDINAL
two,CARDINAL
only one,CARDINAL
171,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
each calendar year,DATE
2,CARDINAL
the calendar year,DATE
first,ORDINAL
later than fifteen months,DATE
135,CARDINAL
3,CARDINAL
a calendar year,DATE
two,CARDINAL
fifteen months,DATE
4,CARDINAL
3,CARDINAL
5,CARDINAL
two,CARDINAL
fifteen months,DATE
6,CARDINAL
8),CARDINAL
172,CARDINAL
1,CARDINAL
one,CARDINAL
136,CARDINAL
less than fifty,CARDINAL
less than one-fifth,CARDINAL
less than one-fifth,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
4,CARDINAL
3,CARDINAL
173,CARDINAL
1,CARDINAL
172,CARDINAL
one,CARDINAL
2007,DATE
137,CARDINAL
2,CARDINAL
3,CARDINAL
section 176,LAW
174,CARDINAL
138,CARDINAL
175,CARDINAL
1,CARDINAL
172,CARDINAL
section 173,LAW
section 174,LAW
2,CARDINAL
3,CARDINAL
139,CARDINAL
4,CARDINAL
5,CARDINAL
4,CARDINAL
6,CARDINAL
140,CARDINAL
176,CARDINAL
1,CARDINAL
2,CARDINAL
section 173,LAW
3,CARDINAL
section 174,LAW
2007,DATE
141,CARDINAL
177,CARDINAL
1,CARDINAL
section 176,LAW
section 174,LAW
2,CARDINAL
1,CARDINAL
6,CARDINAL
section 175,LAW
3,CARDINAL
section 176,LAW
1,CARDINAL
section 173,LAW
4,CARDINAL
section 176,LAW
142,CARDINAL
5,CARDINAL
4,CARDINAL
178,CARDINAL
1,CARDINAL
first,ORDINAL
2,CARDINAL
4,CARDINAL
section 177,LAW
4,CARDINAL
section 177,LAW
first,ORDINAL
143,CARDINAL
3,CARDINAL
2,CARDINAL
4,CARDINAL
4,CARDINAL
section 177,LAW
5,CARDINAL
5,CARDINAL
2,CARDINAL
2,CARDINAL
6,CARDINAL
2,CARDINAL
144,CARDINAL
179,CARDINAL
173,CARDINAL
180,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
4,CARDINAL
1,CARDINAL
section 172,LAW
5,CARDINAL
6,CARDINAL
145,CARDINAL
5,CARDINAL
4,CARDINAL
6,CARDINAL
4,CARDINAL
section 181,LAW
174,CARDINAL
175,CARDINAL
176,CARDINAL
8),CARDINAL
9,CARDINAL
8),CARDINAL
174,CARDINAL
175,CARDINAL
176,CARDINAL
9,CARDINAL
section 176,LAW
10,CARDINAL
146,CARDINAL
181,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
1,CARDINAL
one million,CARDINAL
five years,DATE
2007,DATE
147 182,CARDINAL
1,CARDINAL
section 180,LAW
2,CARDINAL
3,CARDINAL
2,CARDINAL
section 472,LAW
4,CARDINAL
2,CARDINAL
148,CARDINAL
2,CARDINAL
5,CARDINAL
2,CARDINAL
five hundred thousand,QUANTITY
two years,DATE
6,CARDINAL
2,CARDINAL
two hundred thousand,CARDINAL
one hundred thousand,CARDINAL
7,CARDINAL
8),CARDINAL
183,CARDINAL
184,CARDINAL
185,CARDINAL
1,CARDINAL
150,CARDINAL
2,CARDINAL
greater than half,CARDINAL
more than half,CARDINAL
greater than half,CARDINAL
3,CARDINAL
151 186,CARDINAL
1,CARDINAL
sixth,ORDINAL
2,CARDINAL
1,CARDINAL
187,CARDINAL
1,CARDINAL
2,CARDINAL
2,CARDINAL
188,CARDINAL
152,CARDINAL
189,CARDINAL
190,CARDINAL
1,CARDINAL
2,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
153,CARDINAL
191,CARDINAL
1,CARDINAL
2,CARDINAL
2,CARDINAL
154,CARDINAL
2007,DATE
third,ORDINAL
third,ORDINAL
192,CARDINAL
1,CARDINAL
more than one,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
1,CARDINAL
4,CARDINAL
1,CARDINAL
two hundred thousand,CARDINAL
193,CARDINAL
1,CARDINAL
six months,DATE
annual,DATE
155,CARDINAL
2,CARDINAL
3,CARDINAL
2,CARDINAL
4,CARDINAL
5,CARDINAL
6,CARDINAL
194,CARDINAL
section 193,LAW
third,ORDINAL
156,CARDINAL
195,CARDINAL
192,CARDINAL
193,CARDINAL
192,CARDINAL
193,CARDINAL
216,CARDINAL
218,CARDINAL
196,CARDINAL
197,CARDINAL
1,CARDINAL
2,CARDINAL
2,CARDINAL
first,ORDINAL
3,CARDINAL
3,CARDINAL
198,CARDINAL
1,CARDINAL
section 200,LAW
158,CARDINAL
2,CARDINAL
1,CARDINAL
159,CARDINAL
twenty,CARDINAL
twenty,CARDINAL
twenty,CARDINAL
twenty,CARDINAL
3,CARDINAL
1,CARDINAL
160,CARDINAL
4,CARDINAL
1,CARDINAL
5,CARDINAL
199,CARDINAL
1,CARDINAL
section 200,LAW
161,CARDINAL
2,CARDINAL
1,CARDINAL
200,CARDINAL
1,CARDINAL
2,CARDINAL
162,CARDINAL
201,CARDINAL
at least one,CARDINAL
at least two,CARDINAL
202,CARDINAL
1,CARDINAL
2,CARDINAL
2,CARDINAL
under eighteen years of age,DATE
17,CARDINAL
1982,DATE
section 213,LAW
section 214,LAW
3,CARDINAL
203,CARDINAL
204,CARDINAL
1,CARDINAL
first,ORDINAL
2,CARDINAL
205,CARDINAL
1,CARDINAL
one,CARDINAL
164,CARDINAL
two,CARDINAL
first,ORDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
2,CARDINAL
209,CARDINAL
4,CARDINAL
1,CARDINAL
5,CARDINAL
two,CARDINAL
206,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
fourteen days,DATE
2007,DATE
165,CARDINAL
207,CARDINAL
1,CARDINAL
2,CARDINAL
section 202,LAW
2,CARDINAL
section 210,LAW
2,CARDINAL
section 208,LAW
208,CARDINAL
1,CARDINAL
only one,CARDINAL
one,CARDINAL
166,CARDINAL
2,CARDINAL
1,CARDINAL
209,CARDINAL
210,CARDINAL
1,CARDINAL
section 211,LAW
the age of seventy years,DATE
2,CARDINAL
section 211,LAW
annual,DATE
the age of seventy years,DATE
the age of seventy years,DATE
annual,DATE
3,CARDINAL
2,CARDINAL
4,CARDINAL
167 211,CARDINAL
1,CARDINAL
the age of seventy years,DATE
210,PRODUCT
one year,DATE
2,CARDINAL
1,CARDINAL
212,CARDINAL
1,CARDINAL
the age of seventy years,DATE
2,CARDINAL
1,CARDINAL
1,CARDINAL
3,CARDINAL
1,CARDINAL
fifty thousand,CARDINAL
168,CARDINAL
4,CARDINAL
3,CARDINAL
the last day,DATE
213,CARDINAL
1,CARDINAL
97,CARDINAL
the period of five years,DATE
2,CARDINAL
less than ten days,DATE
3,CARDINAL
169,CARDINAL
4,CARDINAL
one million,CARDINAL
five years,DATE
5,CARDINAL
sri lanka,GPE
214,CARDINAL
1,CARDINAL
section 213,LAW
sri lanka,GPE
ten years,DATE
2,CARDINAL
less than,CARDINAL
170,CARDINAL
3,CARDINAL
4,CARDINAL
5,CARDINAL
6,CARDINAL
one million,CARDINAL
five years,DATE
sri lanka,GPE
215,CARDINAL
216,CARDINAL
1,CARDINAL
section 217,LAW
2,CARDINAL
3,CARDINAL
1,CARDINAL
4,CARDINAL
1,CARDINAL
5,CARDINAL
1,CARDINAL
1,CARDINAL
4,CARDINAL
4,CARDINAL
172,CARDINAL
2007,DATE
6,CARDINAL
1,CARDINAL
5,CARDINAL
217,CARDINAL
1,CARDINAL
section 31,LAW
2,CARDINAL
2,CARDINAL
1,CARDINAL
twenty-five thousand,CARDINAL
173,CARDINAL
3,CARDINAL
1,CARDINAL
4,CARDINAL
1,CARDINAL
5,CARDINAL
1,CARDINAL
two hundred thousand,CARDINAL
174,CARDINAL
one hundred thousand,CARDINAL
218,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
175,CARDINAL
section 187,LAW
4,CARDINAL
5,CARDINAL
6,CARDINAL
4,CARDINAL
5,CARDINAL
8),CARDINAL
176,CARDINAL
219,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
1,CARDINAL
177,CARDINAL
220,CARDINAL
1,CARDINAL
less than half,CARDINAL
twenty working days,DATE
2,CARDINAL
3,CARDINAL
178,CARDINAL
4,CARDINAL
1,CARDINAL
two hundred thousand,CARDINAL
221,CARDINAL
1,CARDINAL
2,CARDINAL
section 222,LAW
3,CARDINAL
4,CARDINAL
222,CARDINAL
179,CARDINAL
223,CARDINAL
1,CARDINAL
section 116,LAW
2,CARDINAL
3,CARDINAL
2,CARDINAL
section 203,LAW
2,CARDINAL
section 211,LAW
twenty working days,DATE
180,CARDINAL
first,ORDINAL
4,CARDINAL
one hundred thousand,CARDINAL
fifty thousand,CARDINAL
224,CARDINAL
1,CARDINAL
section 226,LAW
2,CARDINAL
1,CARDINAL
3,CARDINAL
521,CARDINAL
181 225,CARDINAL
1,CARDINAL
section 226,LAW
2,CARDINAL
1,CARDINAL
1,CARDINAL
3,CARDINAL
182,CARDINAL
2007,DATE
521,CARDINAL
226,CARDINAL
1,CARDINAL
section 224,LAW
225,CARDINAL
the six months,DATE
less than five,CARDINAL
less than five,CARDINAL
2,CARDINAL
1,CARDINAL
two,CARDINAL
one,CARDINAL
3,CARDINAL
1,CARDINAL
4,CARDINAL
section 224,LAW
section 225,LAW
five years,DATE
183,CARDINAL
227,CARDINAL
224,CARDINAL
section 225,LAW
section 224,LAW
two,CARDINAL
228,CARDINAL
224,CARDINAL
section 225,LAW
section 224 or section 225,LAW
184,CARDINAL
the three months,DATE
229,CARDINAL
1,CARDINAL
section 224,LAW
225,CARDINAL
224,CARDINAL
225,CARDINAL
2,CARDINAL
1,CARDINAL
185,CARDINAL
3,CARDINAL
ten working days,DATE
4,CARDINAL
3,CARDINAL
one hundred thousand,CARDINAL
fifty thousand,CARDINAL
230,CARDINAL
section 224,LAW
224,CARDINAL
section 225,LAW
225,CARDINAL
231,CARDINAL
1,CARDINAL
224,CARDINAL
section 225,LAW
186,CARDINAL
2007,DATE
five years,DATE
2,CARDINAL
1,CARDINAL
one million,CARDINAL
232,CARDINAL
224,CARDINAL
228,CARDINAL
six months,DATE
section 224 or section 225,LAW
2007,DATE
187,CARDINAL
233,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
1,CARDINAL
4,CARDINAL
5,CARDINAL
1,CARDINAL
6,CARDINAL
234,CARDINAL
1,CARDINAL
3,CARDINAL
4,CARDINAL
188,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
1,CARDINAL
4,CARDINAL
189,CARDINAL
5,CARDINAL
6,CARDINAL
235,CARDINAL
section 237,LAW
236,CARDINAL
section 234,LAW
190,CARDINAL
237,CARDINAL
section 234,LAW
238,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
239,CARDINAL
two,CARDINAL
240,CARDINAL
1,CARDINAL
