file1,file2,label
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Arbitration Agreement.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Arbitration Agreement.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Composition of the Arbitral Tribunal.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Application to Courts Relating to Awards.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Arbitration Agreement.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions as to Arbitration.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Composition of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Composition of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Composition of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Composition of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Arbitration Agreement.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Composition of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions as to Arbitration.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Composition of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Application to Courts Relating to Awards.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Composition of the Arbitral Tribunal.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions as to Arbitration.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Application to Courts Relating to Awards.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions as to Arbitration.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions as to Arbitration.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions as to Arbitration.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions as to Arbitration.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Application to Courts Relating to Awards.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions as to Arbitration.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions as to Arbitration.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Arbitration Agreement.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Short title and Preliminary.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Arbitration Agreement.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions as to Arbitration.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Composition of the Arbitral Tribunal.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Jurisdiction of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Jurisdiction of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Jurisdiction of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Jurisdiction of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Application to Courts Relating to Awards.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Jurisdiction of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Jurisdiction of the Arbitral Tribunal.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Arbitration Agreement.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Conduct of Arbitration Proceedings.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions as to Arbitration.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Arbitration Agreement.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Jurisdiction of the Arbitral Tribunal.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Short title and Preliminary.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Arbitration Agreement.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Short title and Preliminary.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Application to Courts Relating to Awards.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Short title and Preliminary.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Awards.embedding.npy,1
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Short title and Preliminary.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Composition of the Arbitral Tribunal.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Short title and Preliminary.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Proceedings Before the High Court.embedding.npy,0
../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__Short title and Preliminary.embedding.npy,../data/subdomains/arbitration_law\14. ARBITRATION-ACT No 11 of 1995__General Provisions.embedding.npy,0
