file1,file2,label
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Acts of Insolvency in General.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Audit and Money Belonging to the Insolvent Estate.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Arrangements by Deed.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Appointment by the Court of Provisional Assignees.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Appointment by the Court of Provisional Assignees.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Appointment by the Court of Provisional Assignees.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Choice of Assignees and Their Rights and Duties.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Appointment by the Court of Provisional Assignees.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Audit and Money Belonging to the Insolvent Estate.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Appointment by the Court of Provisional Assignees.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Transactions with the Insolvent.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Appointment by the Court of Provisional Assignees.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Composition After Adjudication.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Arrangements by Deed.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Composition After Adjudication.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Arrangements by Deed.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Arrangements by Deed.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Acts of Insolvency in General.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Arrangements by Deed.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proceedings Before Adjudication.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Arrangements by Deed.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Choice of Assignees and Their Rights and Duties.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Arrangements by Deed.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Audit and Money Belonging to the Insolvent Estate.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Audit and Money Belonging to the Insolvent Estate.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Composition After Adjudication.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Audit and Money Belonging to the Insolvent Estate.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Appointment by the Court of Provisional Assignees.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Audit and Money Belonging to the Insolvent Estate.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Audit and Money Belonging to the Insolvent Estate.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Choice of Assignees and Their Rights and Duties.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Audit and Money Belonging to the Insolvent Estate.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Acts of Insolvency in General.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Certificate of Conformity.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proceedings Before Adjudication.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Certificate of Conformity.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Adjudication and Securing Property.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Certificate of Conformity.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Acts of Insolvency in General.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Certificate of Conformity.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Short title and Preliminary.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Certificate of Conformity.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Evidence.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Certificate of Conformity.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Choice of Assignees and Their Rights and Duties.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Appointment by the Court of Provisional Assignees.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Choice of Assignees and Their Rights and Duties.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Choice of Assignees and Their Rights and Duties.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Choice of Assignees and Their Rights and Duties.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Acts of Insolvency in General.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Choice of Assignees and Their Rights and Duties.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Certificate of Conformity.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Choice of Assignees and Their Rights and Duties.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Composition After Adjudication.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Composition After Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Arrangements by Deed.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Composition After Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Audit and Money Belonging to the Insolvent Estate.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Composition After Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Composition After Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Composition After Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Dividends.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Composition After Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Dividends.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Acts of Insolvency in General.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Dividends.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proceedings Before Adjudication.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Dividends.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Transactions with the Insolvent.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Dividends.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Adjudication and Securing Property.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Dividends.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Dividends.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Evidence.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Evidence.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Acts of Insolvency in General.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Evidence.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Evidence.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Short title and Preliminary.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Evidence.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Adjudication and Securing Property.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Evidence.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Composition After Adjudication.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Evidence.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Arrangements by Deed.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Transactions with the Insolvent.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Certificate of Conformity.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Appointment by the Court of Provisional Assignees.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Evidence.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Arrangements by Deed.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Dividends.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Short title and Preliminary.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proceedings Before Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Acts of Insolvency in General.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proceedings Before Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Adjudication and Securing Property.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proceedings Before Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proceedings Before Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proceedings Before Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Arrangements by Deed.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proceedings Before Adjudication.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Audit and Money Belonging to the Insolvent Estate.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Appointment by the Court of Provisional Assignees.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proceedings Before Adjudication.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Evidence.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Audit and Money Belonging to the Insolvent Estate.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Proof of Debts and Payments.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Certificate of Conformity.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Short title and Preliminary.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Acts of Insolvency in General.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Short title and Preliminary.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Transactions with the Insolvent.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Short title and Preliminary.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Dividends.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Short title and Preliminary.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Certificate of Conformity.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Short title and Preliminary.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Interpretation and Schedules.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Short title and Preliminary.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Transactions with the Insolvent.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Acts of Insolvency in General.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Transactions with the Insolvent.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Dividends.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Transactions with the Insolvent.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Short title and Preliminary.embedding.npy,1
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Transactions with the Insolvent.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Allowances to the Insolvent.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Transactions with the Insolvent.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Certificate of Conformity.embedding.npy,0
../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Transactions with the Insolvent.embedding.npy,../data/subdomains/insolvency_law\08. INSOLVENTS [Cap.103 - Lanka Law__Offences and Miscellaneous.embedding.npy,0
