entity,label
english,NORP
daily,DATE
sri lanka,GPE
section 79,LAW
6,CARDINAL
quarterly,DATE
74,CARDINAL
17,CARDINAL
2023,CARDINAL
section 4,LAW
73,CARDINAL
1,CARDINAL
2,CARDINAL
3,CARDINAL
lien,PERSON
4,CARDINAL
74,CARDINAL
1,CARDINAL
the period of ninety days,DATE
75,CARDINAL
17,CARDINAL
2023,DATE
2,CARDINAL
1,CARDINAL
the period of ninety days,DATE
3,CARDINAL
2,CARDINAL
76,CARDINAL
17,CARDINAL
2023,DATE
one,CARDINAL
sri lanka,GPE
sri lanka,GPE
75,CARDINAL
17,CARDINAL
2023,DATE
76,DATE
1,CARDINAL
a period of,DATE
six months,DATE
a ninety days,DATE
78,CARDINAL
17,CARDINAL
2023,DATE
2,CARDINAL
a ninety days,DATE
1,CARDINAL
3,CARDINAL
1,CARDINAL
the supreme court,ORG
forty-five days,DATE
no.10 of 1996,DATE
77,DATE
1,CARDINAL
force-,PERSON
third,ORDINAL
the day,DATE
third,ORDINAL
79,CARDINAL
17,CARDINAL
2023,DATE
2,CARDINAL
3,CARDINAL
one,CARDINAL
1,CARDINAL
one month,DATE
3,CARDINAL
section 69,LAW
2,CARDINAL
3,CARDINAL
two months,DATE
1,CARDINAL
80,CARDINAL
17,CARDINAL
2023,DATE
the period of ninety days,DATE
third,ORDINAL
4,CARDINAL
fourteen days,DATE
3,CARDINAL
5,CARDINAL
4,CARDINAL
6,CARDINAL
5,CARDINAL
5,CARDINAL
79,CARDINAL
1,CARDINAL
four months,DATE
81,CARDINAL
17,CARDINAL
2023,DATE
2,CARDINAL
1,CARDINAL
lien,PERSON
3,CARDINAL
5,CARDINAL
section 80,LAW
1,CARDINAL
4,CARDINAL
3,CARDINAL
5,CARDINAL
80,CARDINAL
1,CARDINAL
4,CARDINAL
5,CARDINAL
82,CARDINAL
17,CARDINAL
2023,DATE
2,CARDINAL
lien,PERSON
1,CARDINAL
section 16,LAW
3,CARDINAL
2,CARDINAL
4,CARDINAL
1,CARDINAL
section 16,LAW
5,CARDINAL
3,CARDINAL
section 79,LAW
6,CARDINAL
5,CARDINAL
two,CARDINAL
5,CARDINAL
17,CARDINAL
2023,DATE
8),CARDINAL
6,CARDINAL
thirty working days,DATE
9,CARDINAL
first,ORDINAL
6,CARDINAL
10,CARDINAL
5,CARDINAL
one month,DATE
3,CARDINAL
section 79,LAW
81,DATE
1,CARDINAL
section 80,LAW
one month,DATE
10,CARDINAL
section 80,LAW
2,CARDINAL
1,CARDINAL
3,CARDINAL
2,CARDINAL
6,CARDINAL
section 80,LAW
84,CARDINAL
17,CARDINAL
2023,DATE
4,CARDINAL
5,CARDINAL
the supreme court,ORG
forty-five days,DATE
no.10 of 1996,DATE
82,CARDINAL
section 84,LAW
83,DATE
1,CARDINAL
2,CARDINAL
3,CARDINAL
section 79,LAW
85,CARDINAL
17,CARDINAL
2023,DATE
4,CARDINAL
5,CARDINAL
84,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
3,CARDINAL
2,CARDINAL
86,CARDINAL
17,CARDINAL
2023,DATE
4,CARDINAL
1,CARDINAL
section 16,LAW
85,CARDINAL
1,CARDINAL
2,CARDINAL
2,CARDINAL
under section 45,DATE
3,CARDINAL
section 51,LAW
section 44,LAW
6,CARDINAL
section 67,LAW
17,CARDINAL
6,CARDINAL
section 67,LAW
86,CARDINAL
1,CARDINAL
2,CARDINAL
1,CARDINAL
80,DATE
81,DATE
3,CARDINAL
section 85,LAW
88,CARDINAL
17,CARDINAL
2023,DATE
4,CARDINAL
first,ORDINAL
5,CARDINAL
2,CARDINAL
three consecutive weeks,DATE
three,CARDINAL
english,NORP
daily,DATE
sri lanka,GPE
6,CARDINAL
